CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
829,Germany,Male,46,7,161555.37887424722,1,0,1,96518.55059582513,1
714,Spain,Female,32,8,157422.51009197632,2,0,0,181502.41996279953,0
472,France,Female,35,7,0.0,3,0,1,104614.4269825791,0
749,France,Female,24,0,0.0,2,0,0,18229.02704353778,0
536,Germany,Female,30,7,50658.78669097998,2,1,0,60230.378150731915,1
802,Germany,Male,36,4,0.0,1,1,0,19261.84568956302,1
801,Spain,Male,65,0,143111.4872341031,2,0,0,177586.6863271225,1
498,France,Male,60,8,0.0,1,0,0,55620.54190324273,1
453,France,Male,22,8,0.0,1,0,0,22360.677684866583,0
592,Germany,Male,43,6,0.0,2,0,1,193261.8357608334,1
811,Spain,Female,19,6,101351.73948920598,2,0,1,102556.54195704963,0
580,Spain,Female,50,0,177219.8634054404,2,1,1,87071.12717799212,0
828,France,Male,65,8,116687.39515330014,2,1,1,186145.03389787624,0
555,France,Female,54,0,176513.91483057712,2,0,1,110859.17937661063,1
547,France,Male,42,6,92471.16770452465,1,1,0,63476.0906119181,1
745,France,Male,42,8,161116.7700141584,2,0,0,160474.37510948186,1
749,Spain,Male,56,8,175309.36681257104,1,0,1,61638.854180069735,1
686,France,Male,47,4,0.0,2,0,0,94137.10360575207,1
842,France,Male,58,5,0.0,1,0,0,162602.49631258956,1
436,France,Female,21,1,51715.39235537436,4,1,0,186973.64486068315,0
491,France,Female,36,1,0.0,1,1,0,125120.64208888006,1
666,Spain,Male,44,9,43168.65550110735,1,0,0,105914.0803968967,1
548,France,Male,69,8,44302.82371409856,1,1,1,24472.893433296806,1
395,France,Female,64,0,102687.18849173057,1,1,1,127233.64961757949,1
637,Spain,Male,56,9,192416.6733947584,1,0,1,72053.34135901273,1
364,France,Male,41,4,122463.14819721153,1,0,1,107754.72041112423,0
393,Germany,Male,67,6,0.0,2,0,0,151474.1151878417,1
750,France,Female,54,9,188064.95895931943,3,1,1,131638.55031281192,1
518,Germany,Male,42,5,0.0,2,1,0,28417.305293162062,1
659,France,Male,46,5,40792.15813411411,1,1,0,85476.59383916316,1
844,France,Female,48,5,0.0,1,0,0,47903.89247418679,1
393,Germany,Male,62,7,127187.64291866467,1,1,0,38712.57277351818,1
447,France,Male,52,6,0.0,1,0,0,51867.04739512104,1
610,Germany,Female,45,4,159464.35687329894,2,0,0,184929.89701272393,1
458,France,Female,55,9,22119.856215301385,2,0,1,145376.74631485177,0
632,Germany,Male,61,1,0.0,2,1,0,182539.83095911297,1
721,Spain,Female,67,9,82524.4941923357,3,1,0,106227.14889754402,1
692,France,Male,67,5,0.0,1,0,1,10213.002056186546,0
453,France,Male,21,9,177485.88804866347,2,1,0,16542.05063424597,0
605,Spain,Female,45,4,193108.65793351774,1,0,1,37492.09235741314,0
728,Germany,Male,69,3,178082.0035685137,1,1,0,158336.70967761058,1
555,France,Female,48,9,0.0,2,0,1,48314.97877389765,1
684,France,Female,40,4,0.0,2,1,0,29303.304598051516,0
392,France,Female,31,8,93925.76870281424,1,1,1,173588.66602810638,0
702,France,Male,45,1,33900.52144113867,1,1,0,53422.635743933875,0
594,Spain,Female,31,5,115471.3505379817,1,1,0,105459.47969977098,1
636,Spain,Male,18,8,77765.07806123132,1,0,1,74499.57930903061,0
704,Germany,Female,60,9,75699.68946630665,2,1,0,180345.01884449637,1
622,France,Female,49,4,27944.57255512907,1,1,0,143902.6289992293,1
825,France,Male,58,5,0.0,1,1,1,96244.4418252455,1
432,Spain,Male,35,9,0.0,2,0,0,173981.3875451645,0
459,France,Female,22,3,0.0,2,0,0,148078.9924401845,0
787,France,Male,59,4,0.0,2,1,1,163686.50880108526,1
539,France,Male,32,7,190136.5673027398,1,0,0,195737.5047752019,1
820,Germany,Female,59,0,163971.22023017166,1,1,1,48598.84167778658,1
637,France,Female,33,0,135269.88118114433,2,0,1,48473.02363555426,0
773,France,Male,53,9,0.0,1,0,1,115735.25817630971,0
746,Spain,Female,53,3,92525.83647264687,2,1,1,111195.58567945802,0
600,Germany,Female,57,9,96452.13815253021,3,1,0,175132.5578247167,1
561,France,Female,47,2,190264.90445969638,1,1,0,39623.51184148198,1
640,Germany,Male,55,4,154425.5748922195,2,0,1,90758.1272001945,1
482,France,Male,40,9,0.0,1,1,0,110303.10447533763,0
550,France,Male,28,7,128681.71152140634,2,1,0,98186.28086576286,1
634,Germany,Female,42,0,122841.10197590834,1,0,0,22749.539534539686,1
675,France,Male,62,4,164304.12986817566,1,0,0,38092.054000141434,1
758,France,Female,68,4,0.0,1,0,1,39177.30162055779,1
444,Germany,Female,60,1,143241.60238838813,2,1,1,123245.91126501103,1
627,Spain,Female,19,4,72922.2696617947,2,1,1,91483.76030284054,0
799,Germany,Female,52,7,34630.087735353925,1,0,0,43852.735995733005,1
778,France,Male,64,9,0.0,2,1,1,149964.0426556741,0
674,France,Female,41,6,73012.74453499976,1,0,1,162563.57532856424,0
568,France,Female,30,1,0.0,1,1,0,49925.383548135746,1
438,France,Male,59,5,40863.02051158673,2,1,1,147325.22304155488,1
421,France,Female,54,9,197326.2866506377,1,1,0,22086.80950162513,1
596,Germany,Male,47,0,162647.52297928242,2,1,1,172628.46974311263,1
478,France,Male,28,9,0.0,2,1,1,192917.75410562137,0
561,France,Male,40,9,0.0,3,0,0,39615.08261709714,1
777,Germany,Female,63,2,35801.97639433414,2,1,0,159370.39130926647,1
692,France,Male,45,5,134153.11591206645,1,1,0,28486.987255882566,1
445,Spain,Female,46,8,21331.00429375702,2,1,0,192637.78014349542,1
424,France,Male,69,0,73343.61735572072,2,1,1,95893.60771692636,0
772,Spain,Male,32,5,195907.88361115844,3,1,0,111702.73777778834,0
844,Spain,Male,62,1,32974.8710995433,1,1,1,155140.27055390744,0
403,Spain,Male,20,8,123510.5661637878,2,1,1,57268.74533509309,0
693,France,Female,26,1,0.0,1,1,0,85783.60352217863,0
808,Spain,Female,25,2,0.0,2,1,1,23302.21682177602,0
762,France,Male,64,1,0.0,1,1,0,126777.89958110973,1
403,France,Male,50,3,0.0,2,0,0,161872.94357349898,1
567,France,Male,51,3,0.0,1,0,1,171849.74436965227,0
365,France,Female,26,9,48979.79477886575,2,1,0,111906.75498747137,0
448,France,Male,34,0,0.0,2,0,1,155503.0608600208,0
369,France,Male,58,7,0.0,1,1,1,38482.21802294988,1
395,France,Female,18,4,0.0,2,0,1,151248.4643352978,0
800,Germany,Male,57,7,0.0,2,1,1,10862.414427349722,1
542,France,Male,22,5,54354.5193162833,2,0,1,47020.60672187668,0
732,Germany,Male,47,1,0.0,1,0,0,130581.14127566777,1
407,Spain,Male,28,6,194370.49026406725,1,0,1,70902.60201234391,0
786,France,Female,45,9,0.0,1,1,0,88015.81042660284,0
460,Germany,Female,55,8,72149.33471821883,2,0,0,166952.70534746943,1
478,Spain,Female,34,6,0.0,1,0,0,118508.31811568343,0
686,France,Male,67,4,35731.804480917635,1,1,0,85803.22278540232,1
543,France,Male,40,3,0.0,1,0,1,98494.94718610501,0
762,Spain,Female,35,7,195188.59012271056,2,0,0,171201.88934066583,0
689,Spain,Male,54,5,0.0,1,1,0,102262.38084835053,1
675,Germany,Male,44,4,38062.347049001124,1,1,0,176316.38982364457,1
357,France,Female,42,6,0.0,1,1,0,56948.87442973187,1
378,Spain,Female,22,2,0.0,2,0,0,111413.88014382844,1
461,France,Male,36,8,47034.53217985306,2,0,0,80115.7998877543,0
784,France,Female,44,3,113887.69597310649,1,0,0,122346.59851806663,0
510,France,Male,30,3,132842.139054884,2,0,1,119347.00334949636,0
480,France,Female,24,7,72502.73150194128,1,0,0,118548.7870237183,1
537,Spain,Female,43,5,69979.34563556052,1,1,1,110276.88857025476,0
512,Spain,Male,31,0,21445.314957816267,1,0,0,96342.07098280966,1
546,Germany,Male,44,1,191796.8563856368,2,1,0,182970.86155830682,1
824,France,Female,25,8,162687.0263217028,2,0,1,60911.123961497535,0
713,Germany,Male,48,5,0.0,1,1,0,92451.21174642841,1
553,Germany,Male,52,6,14137.994788951688,1,0,1,50129.53400895966,1
561,France,Male,44,8,128618.72987249862,2,0,1,73128.281262209,0
458,Spain,Female,21,2,44319.421737002885,1,0,0,57306.696619103546,1
625,Spain,Male,59,4,135726.33094800642,1,1,1,137246.62733999427,0
422,Germany,Male,21,4,128019.54328533083,2,1,1,144446.4405011339,1
516,France,Female,35,9,171865.81795614312,1,1,0,62579.825594601454,1
609,Germany,Female,40,6,0.0,2,1,1,196886.4883245072,0
592,Spain,Female,49,1,0.0,1,1,1,64002.90663767741,0
624,France,Female,29,3,0.0,1,0,0,167394.77172792036,1
451,Spain,Male,69,3,182640.84541116565,2,1,1,65593.83686469993,0
824,France,Male,37,7,0.0,2,0,0,88506.66007171832,1
522,Germany,Female,64,9,24836.731196153516,2,1,0,136296.53281850537,1
520,Germany,Female,62,2,0.0,1,1,0,115956.65816065039,1
490,Germany,Male,29,1,0.0,2,1,0,106178.36826805102,1
746,Spain,Male,25,8,0.0,1,0,0,160901.64044276738,1
537,France,Female,39,3,0.0,2,1,1,144466.95849512922,0
790,France,Male,44,8,23452.869426432146,2,0,1,183691.69655154654,0
435,Germany,Male,58,5,144014.14607482613,2,0,1,53860.945771776576,1
825,France,Female,69,0,35790.499020944495,2,0,1,13100.463442116026,0
401,France,Female,58,2,26999.68513940261,2,1,1,199973.1092960158,0
460,France,Female,34,6,85735.35497262879,1,1,0,63848.77195368666,1
786,France,Female,49,8,24699.08529849335,1,1,0,18159.87993241674,1
714,Germany,Male,50,7,167561.10881914943,2,0,1,56996.290072882526,1
691,Germany,Female,48,4,97994.54515126965,1,1,0,137068.25828388619,1
392,France,Male,23,7,0.0,2,1,0,121741.10708087675,0
560,France,Male,56,1,119604.25946580051,2,1,0,49274.62971895623,1
805,France,Male,26,2,0.0,1,1,0,45382.32198882562,1
849,France,Female,59,7,183998.67631979808,1,1,1,94425.03523285786,0
549,France,Male,49,8,0.0,2,1,0,12566.11014945255,1
647,France,Female,53,9,82821.15311349562,1,0,0,10451.98375328211,1
695,Germany,Female,33,7,37568.943095946976,2,1,0,127201.33278270121,1
589,Germany,Female,29,3,0.0,1,0,1,71804.24706641171,1
464,France,Male,58,5,93660.05427091257,2,1,0,14543.960807149222,1
375,Germany,Female,20,4,52850.06395839901,2,1,0,97363.49087187061,1
756,Spain,Female,44,3,0.0,2,1,1,187755.72275868047,0
648,France,Male,44,8,92857.72649220451,2,0,1,58433.86052445726,0
426,France,Female,26,9,133664.86686107493,2,0,1,57702.036823644965,0
761,Germany,Male,34,2,0.0,2,1,0,98917.09765039997,1
486,France,Male,63,0,0.0,2,0,1,38207.55601171257,0
369,Germany,Female,22,6,98645.37911562808,2,1,0,131208.47194000508,1
789,Spain,Female,43,9,71111.5192995035,2,1,1,169458.58097312754,0
560,France,Female,38,7,0.0,2,1,0,46959.83976999011,1
589,Germany,Female,18,2,195251.1513561858,2,0,1,135159.29795773822,1
388,Germany,Male,18,2,18567.202228800255,2,0,1,178720.87706711455,1
784,France,Female,52,5,110446.50261406924,2,0,1,181584.91919119252,1
617,France,Female,26,1,72560.25545138342,2,0,0,115047.88516731984,0
556,Spain,Male,40,5,0.0,1,0,0,38935.844482777655,1
828,Spain,Female,55,4,0.0,1,1,1,135242.60997469627,1
788,Spain,Female,58,6,0.0,3,0,0,149614.62580193044,1
811,Spain,Female,21,8,110351.45777632509,2,1,1,153319.6425860408,0
616,France,Female,69,8,15543.529350234094,1,0,1,187524.4175741773,0
503,France,Female,36,0,120032.31825279626,2,0,1,126902.0494182676,0
391,France,Male,54,6,54080.49092213505,2,0,0,98561.31841452947,1
760,France,Female,22,2,74880.54545778644,1,1,1,105484.68166071025,0
360,Spain,Male,45,3,0.0,1,1,0,71092.99424952333,1
643,Spain,Male,63,1,173117.52847721873,2,1,1,20880.536238044733,0
447,Spain,Male,59,0,0.0,2,0,1,146318.53395460197,1
776,Germany,Male,65,9,76119.38288450155,1,0,1,13771.445685396811,1
624,France,Female,40,2,85015.1040037423,2,0,1,22181.5114429348,0
797,France,Female,55,9,127578.51006190147,1,1,0,73484.13947141185,1
739,France,Male,69,8,159903.3212111317,1,1,0,186902.25975195362,1
779,Germany,Female,40,0,0.0,3,1,1,101795.45091947519,0
721,France,Female,63,2,0.0,2,0,0,50883.94916482864,1
579,Spain,Male,35,4,46553.53309765596,1,0,1,180439.31707745793,0
718,Spain,Female,46,2,183230.0820116035,1,0,0,118621.25642896528,1
775,France,Male,45,3,0.0,1,0,1,80264.45443115804,0
569,France,Male,26,3,0.0,3,0,1,145987.17560867406,0
414,Germany,Female,56,0,0.0,1,1,0,93813.10242760497,1
704,France,Female,67,5,124760.53181845785,1,0,1,148695.93857844427,1
581,Spain,Female,27,6,33931.950666944074,2,1,0,51491.54943083954,1
677,Germany,Male,19,6,192374.8450277744,1,1,1,38534.660972607366,1
792,France,Male,30,5,116697.24185441586,2,1,1,97578.05124780355,0
401,France,Female,55,6,99160.1573987074,1,1,1,70723.44236631185,1
723,France,Male,44,2,0.0,1,0,0,124979.05536274421,1
780,Spain,Female,58,4,49871.76189478712,3,0,0,159870.62700369928,1
725,France,Female,37,6,191034.43375027092,1,1,1,181285.82398778782,0
612,Spain,Female,57,9,0.0,2,1,0,154500.27160970707,1
616,Germany,Female,27,4,117844.71229580077,2,1,0,74932.36850030278,1
708,Germany,Male,33,9,129928.03834138041,1,1,0,148199.49749377108,1
666,France,Female,32,1,169679.8871059299,1,0,0,110678.37848629332,0
673,Germany,Male,30,5,130786.85338648049,2,0,1,182155.31881839933,0
758,Germany,Male,67,6,31772.238504561,2,0,0,144307.3778548548,1
745,Germany,Male,55,1,142486.08017673454,1,0,1,38545.09346144334,1
503,Spain,Male,37,9,117325.18141962617,2,1,0,24838.15321561532,0
707,Germany,Male,41,7,193605.3804558507,2,0,0,113329.23668724092,1
715,Spain,Male,58,4,0.0,1,1,0,79358.00465551627,1
489,France,Female,67,7,75360.5540362497,1,1,0,41938.41440536668,1
776,Spain,Male,24,2,0.0,1,0,0,161554.309395367,1
400,France,Female,40,1,101633.31256918769,2,0,1,81330.27006208373,0
466,Spain,Male,41,6,139077.31335423875,2,1,0,26342.82468917089,0
770,Spain,Female,46,4,0.0,2,0,1,59830.623808487784,0
395,France,Female,22,4,133394.41211481811,1,1,1,138607.9551128472,0
658,Germany,Male,60,7,166866.23402245212,2,0,1,133108.40504253836,1
437,Germany,Female,62,8,39839.53389307103,2,1,1,59868.26872787969,1
557,France,Female,52,7,144099.28368546002,2,0,1,74829.09542220648,0
726,France,Male,18,9,22968.95038396482,2,0,1,19466.715994896684,0
618,France,Male,53,1,11510.515748479384,2,1,1,191120.1246646829,0
438,Spain,Male,68,9,0.0,2,0,1,72159.80862230487,0
730,Spain,Male,35,6,0.0,2,1,0,186587.9753800125,0
467,Germany,Male,23,4,0.0,1,1,0,164637.26514458732,1
403,Germany,Male,40,6,0.0,2,0,0,73684.2821429579,1
790,Germany,Male,27,2,0.0,2,0,0,141888.04778768122,1
465,France,Male,24,3,23620.850435161126,1,1,0,99988.82066231302,1
467,France,Female,61,6,127164.28450866639,1,0,1,195563.71749272925,0
609,Germany,Male,25,1,10613.488178927722,2,1,1,131312.60741837352,0
424,Spain,Female,30,1,0.0,1,1,1,108624.12227471506,0
829,Germany,Male,47,0,56192.89989419524,1,0,0,131214.2842145289,1
654,Germany,Male,35,0,66851.24443523432,1,1,1,51847.44450738282,1
356,Spain,Male,31,0,75356.00754396243,1,0,0,68214.07948247337,1
715,France,Male,28,5,155075.0589264745,2,1,0,145412.18322386034,1
471,Germany,Female,59,4,60490.95559463472,2,0,0,25906.56066335357,1
360,France,Female,55,9,0.0,1,0,1,67492.02181846127,0
697,France,Male,30,7,112788.46824919926,1,0,0,127717.71102529044,1
787,Germany,Female,59,4,97970.1004395414,1,0,1,199182.3182855175,1
838,Germany,Male,61,0,191558.2408785315,1,0,1,185876.7937286579,1
564,France,Female,50,7,60045.35059532782,1,0,1,168122.19036749826,0
778,Germany,Male,67,5,27459.336221396672,2,1,1,105155.97349565034,1
628,Germany,Female,30,7,112786.48017195209,2,0,0,162901.40009410752,1
847,Spain,Female,42,1,45058.71994775248,2,0,0,116196.28796589003,0
377,Spain,Female,41,9,88589.07305241941,2,0,1,97107.14796653566,0
584,France,Male,46,7,45567.60927741218,2,1,0,52469.48626850382,1
716,Spain,Female,53,5,177384.27885776423,2,1,0,190676.75921049042,1
662,Germany,Male,23,0,0.0,3,0,1,123658.34794376035,1
375,Spain,Female,35,0,157224.8260149321,2,1,1,138318.08258094866,0
758,Germany,Male,45,9,0.0,2,1,1,36804.780150925784,1
403,France,Male,22,4,188704.61023364734,2,0,1,91861.69497798123,0
378,France,Male,35,6,109712.20836349647,1,0,0,193285.93434870042,0
816,Germany,Female,54,3,0.0,3,1,0,153957.2144737598,1
702,Germany,Female,24,9,0.0,1,0,0,177734.7091539956,1
513,Germany,Male,26,4,34412.89797322732,2,0,0,85217.1877275048,1
619,France,Male,52,9,178791.61918106512,1,0,1,22629.943062720522,1
683,France,Male,29,2,99050.95593317969,2,0,1,76781.02839985,0
384,France,Female,69,1,39011.91468084746,3,0,0,81438.94194810058,1
635,Germany,Female,63,1,160370.13352776182,1,1,0,67213.40364615692,1
697,France,Female,57,4,128636.57143974485,2,0,1,110074.07969825724,1
622,Germany,Female,61,3,177602.9846060337,1,1,1,46504.90989368171,1
800,France,Female,56,1,167191.26803139717,1,1,1,188157.53539503695,1
557,Spain,Male,41,4,70820.9809696587,1,0,0,182429.5850564765,1
587,France,Male,26,9,58699.76734988049,1,1,1,59704.247812700414,0
763,France,Male,29,8,149427.42416360395,2,1,1,133782.0620090381,0
849,Germany,Male,53,7,0.0,2,0,0,105216.51365905246,1
442,Germany,Female,54,8,0.0,1,0,0,57512.93463970565,1
522,France,Female,26,8,0.0,1,0,1,180448.83736745454,0
428,Spain,Male,56,7,38757.154893961124,1,1,1,53902.138817064624,0
459,France,Female,63,8,122061.40774301975,1,0,0,128678.31896603132,1
566,France,Male,69,3,26294.830001835253,1,1,0,73717.6203634086,1
784,France,Female,39,7,49463.17800944629,1,1,1,166960.48770782913,0
707,France,Female,34,1,113621.53420458552,1,1,0,127862.89782871162,0
455,France,Male,50,8,35280.79388274471,2,1,1,168192.7021971438,0
396,France,Male,64,8,57171.64500125504,1,0,0,76065.30502696919,1
530,Spain,Male,41,2,182290.2964282607,2,0,1,12121.612362288331,0
413,France,Female,32,5,142452.32850975322,1,0,0,52114.53750932595,0
595,Germany,Female,46,6,68307.47131491578,2,0,1,164738.88576642968,1
593,France,Female,49,2,0.0,2,0,0,70204.69663029071,1
771,France,Male,50,4,0.0,1,0,0,70736.19478962664,1
669,France,Male,46,0,0.0,3,1,1,95431.86797889066,0
436,Spain,Male,32,2,80013.92415240713,1,1,1,62187.87102312717,0
566,Germany,Female,44,7,152908.3877781952,2,0,0,163348.92077438917,1
839,Spain,Female,51,2,80601.59762820757,1,0,0,71125.16876823615,1
356,France,Male,21,7,0.0,1,0,1,124751.36096708747,0
627,Spain,Male,66,8,125463.87541886493,1,1,0,95694.90798340502,1
686,Germany,Male,65,5,151614.68392618585,2,1,0,64597.81460668724,1
559,France,Female,35,6,111909.10075523498,1,1,0,60408.969242004096,1
846,France,Female,38,5,0.0,2,0,1,105359.87534568021,0
518,France,Male,65,7,90183.0790192688,3,0,1,50060.60245043178,0
679,Germany,Male,25,6,161134.76756138244,1,1,0,75671.29020270304,1
487,France,Male,23,9,121154.68911346376,1,0,0,17481.98036384274,1
790,Germany,Female,37,0,0.0,3,0,0,160157.54235207284,1
740,Germany,Female,19,2,0.0,2,1,1,18291.662132508543,0
845,Germany,Female,68,2,168996.55200659367,2,0,1,175731.797402151,1
730,France,Male,62,2,193143.319742836,1,1,0,19002.583146289566,1
655,Germany,Male,39,3,0.0,2,1,1,171152.99104004636,1
579,France,Male,38,0,138390.78697847648,1,1,0,132391.09020946006,1
824,France,Male,23,1,0.0,2,0,0,106130.46447007364,1
657,Germany,Male,49,4,19992.353097701714,2,1,1,37541.240206317285,1
510,France,Male,23,5,183318.88034388903,1,0,0,58788.43268166735,0
350,France,Male,30,8,0.0,1,0,1,141125.8789639004,0
585,France,Male,18,1,20838.299521406007,1,0,0,107308.56836581469,0
786,France,Male,39,8,55145.32749974362,2,0,0,107725.75080256442,1
537,France,Male,41,6,121408.39304060598,1,0,0,35314.47287515784,0
767,France,Male,58,8,0.0,2,1,0,100268.595368436,1
353,Germany,Female,47,3,10145.305601274642,1,0,1,122151.74098741074,1
750,France,Male,39,6,131478.9078951576,2,1,1,33238.2187002876,0
481,Spain,Male,61,0,96143.59601316322,1,0,0,195123.6624167331,1
776,France,Female,29,7,170422.74769290115,1,0,0,167709.53625838278,0
567,France,Male,43,6,58933.98450313705,1,1,0,70318.36274157462,0
609,Germany,Female,21,6,63334.44482177824,1,0,0,117043.51630552758,1
350,France,Female,36,1,24733.81674274165,1,1,1,116203.35845573232,0
420,Spain,Male,33,9,112317.21918630903,2,0,0,30260.073606474234,0
827,Germany,Male,29,8,0.0,3,1,1,93254.93626174405,1
527,France,Female,50,7,74544.49121228787,1,1,1,49474.84320502547,1
806,Spain,Male,38,0,0.0,2,0,1,73311.74682679314,0
538,France,Male,53,0,171440.6015898538,1,1,0,189335.20654205763,1
640,Spain,Male,26,4,29985.833214469574,2,0,0,114751.46611561677,0
357,Spain,Female,56,1,0.0,1,1,0,22711.763413431974,1
602,Germany,Female,59,0,0.0,1,1,0,137734.14720372972,1
757,France,Male,62,9,0.0,2,0,1,199741.59383415402,1
